id,customer_id,net_amount,fee_internal_amount,fee_external_amount,category,transaction_date,year_month,cohort_month,created_at
1848,35924,22000,500,4000,VA_BANK_BNI,2024-11-27,2024-11,2024-11,2024-02-23 10:59:44.858976+00:00
1849,8889,150000,500,4000,VA_BANK_BNI,2024-09-18,2024-09,2024-08,2024-02-23 10:59:44.858976+00:00
1850,15137,400000,500,4000,VA_BANK_BNI,2024-09-22,2024-09,2024-09,2024-02-23 10:59:44.858976+00:00
1851,5941,445000,500,4000,VA_BANK_MANDIRI,2024-10-24,2024-10,2024-08,2024-02-23 10:59:44.858976+00:00
1852,15755,100000,500,4000,VA_BANK_BNI,2024-09-23,2024-09,2024-09,2024-02-23 10:59:44.858976+00:00
1853,23184,100000,500,4000,VA_BANK_MANDIRI,2024-10-20,2024-10,2024-10,2024-02-23 10:59:44.858976+00:00
1854,25731,500000,500,4000,VA_BANK_BRI,2024-10-21,2024-10,2024-10,2024-02-23 10:59:44.858976+00:00
1855,2759,10000,500,4000,VA_BANK_BNI,2024-12-07,2024-12,2024-08,2024-02-23 10:59:44.858976+00:00
1856,5947,1500000,500,4000,VA_BANK_BRI,2024-08-27,2024-08,2024-08,2024-02-23 10:59:44.858976+00:00
1857,15698,50000,500,4000,VA_BANK_BRI,2024-09-19,2024-09,2024-09,2024-02-23 10:59:44.858976+00:00
1858,16464,500000,500,4000,VA_BANK_BRI,2024-09-22,2024-09,2024-09,2024-02-23 10:59:44.858976+00:00
1859,17039,1566000,500,4000,VA_BANK_BNI,2024-10-24,2024-10,2024-09,2024-02-23 10:59:44.858976+00:00
1860,37008,100000,500,4000,VA_BANK_BNI,2024-11-27,2024-11,2024-11,2024-02-23 10:59:44.858976+00:00
1861,8889,495000,500,4000,VA_BANK_BNI,2024-10-01,2024-10,2024-08,2024-02-23 10:59:44.858976+00:00
1862,37008,100000,500,4000,VA_BANK_BRI,2024-11-27,2024-11,2024-11,2024-02-23 10:59:44.858976+00:00
1863,35379,480000,500,4000,VA_BANK_BRI,2025-01-19,2025-01,2024-11,2024-02-23 10:59:44.858976+00:00
1864,16735,100000,500,4000,VA_BANK_BRI,2024-09-24,2024-09,2024-09,2024-02-23 10:59:44.858976+00:00
1865,16735,100000,500,4000,VA_BANK_BRI,2024-10-19,2024-10,2024-09,2024-02-23 10:59:44.858976+00:00
1866,22277,100000,500,4000,VA_BANK_MANDIRI,2024-10-21,2024-10,2024-10,2024-02-23 10:59:44.858976+00:00
1867,37008,1000000,500,4000,VA_BANK_BRI,2024-11-27,2024-11,2024-11,2024-02-23 10:59:44.858976+00:00
1868,648,100000,500,4000,VA_BANK_MANDIRI,2025-01-01,2025-01,2025-01,2024-02-23 10:59:44.858976+00:00
1869,6537,88000,500,4000,VA_BANK_BRI,2024-08-22,2024-08,2024-08,2024-02-23 10:59:44.858976+00:00
1870,10915,11500,500,4000,VA_BANK_MANDIRI,2024-09-16,2024-09,2024-09,2024-02-23 10:59:44.858976+00:00
1871,6964,200000,500,4000,VA_BANK_BRI,2024-09-21,2024-09,2024-09,2024-02-23 10:59:44.858976+00:00
1872,2759,10000,500,4000,VA_BANK_BRI,2024-08-25,2024-08,2024-08,2024-02-23 10:59:44.858976+00:00
1873,14326,121000,500,4000,VA_BANK_BNI,2024-09-24,2024-09,2024-09,2024-02-23 10:59:44.858976+00:00
1874,15885,3000000,500,4000,VA_BANK_BRI,2024-10-01,2024-10,2024-09,2024-02-23 10:59:44.858976+00:00
1875,8443,60000,500,4000,VA_BANK_BNI,2024-10-02,2024-10,2024-10,2024-02-23 10:59:44.858976+00:00
1876,17267,1000000,500,4000,VA_BANK_BRI,2024-10-20,2024-10,2024-09,2024-02-23 10:59:44.858976+00:00
1877,22277,2961395,500,4000,VA_BANK_MANDIRI,2024-10-21,2024-10,2024-10,2024-02-23 10:59:44.858976+00:00
1878,4636,100000,500,4000,VA_BANK_BRI,2024-08-18,2024-08,2024-08,2024-02-23 10:59:44.858976+00:00
1879,5013,2000000,500,4000,VA_BANK_BRI,2024-09-09,2024-09,2024-09,2024-02-23 10:59:44.858976+00:00
1880,18855,100000,500,4000,VA_BANK_BRI,2024-09-30,2024-09,2024-09,2024-02-23 10:59:44.858976+00:00
1881,9104,25000,500,4000,VA_BANK_BRI,2024-10-17,2024-10,2024-08,2024-02-23 10:59:44.858976+00:00
1882,23043,1500000,500,4000,VA_BANK_BNI,2024-11-21,2024-11,2024-10,2024-02-23 10:59:44.858976+00:00
1883,7386,20000,500,4000,VA_BANK_BRI,2024-08-24,2024-08,2024-08,2024-02-23 10:59:44.858976+00:00
1884,16485,850000,500,4000,VA_BANK_BRI,2024-09-21,2024-09,2024-09,2024-02-23 10:59:44.858976+00:00
1885,24964,60000,500,4000,VA_BANK_BRI,2024-10-19,2024-10,2024-10,2024-02-23 10:59:44.858976+00:00
1886,11779,300000,500,4000,VA_BANK_BRI,2024-12-23,2024-12,2024-09,2024-02-23 10:59:44.858976+00:00
1887,11395,100000,500,4000,VA_BANK_MANDIRI,2024-09-05,2024-09,2024-09,2024-02-23 10:59:44.858976+00:00
1888,14822,1000000,500,4000,VA_BANK_BRI,2024-10-18,2024-10,2024-09,2024-02-23 10:59:44.858976+00:00
1889,24965,10000,500,4000,VA_BANK_BRI,2024-10-19,2024-10,2024-10,2024-02-23 10:59:44.858976+00:00
1890,581,140000,500,4000,VA_BANK_MANDIRI,2024-10-28,2024-10,2024-07,2024-02-23 10:59:44.858976+00:00
1891,24090,600000,500,4000,VA_BANK_MANDIRI,2024-11-16,2024-11,2024-10,2024-02-23 10:59:44.858976+00:00
1892,596,50000,500,4000,VA_BANK_MANDIRI,2024-08-16,2024-08,2024-07,2024-02-23 10:59:44.858976+00:00
1893,15677,700000,500,4000,VA_BANK_BRI,2024-09-19,2024-09,2024-09,2024-02-23 10:59:44.858976+00:00
1894,8889,600000,500,4000,VA_BANK_BNI,2024-10-01,2024-10,2024-08,2024-02-23 10:59:44.858976+00:00
1895,18342,1000000,500,4000,VA_BANK_MANDIRI,2024-10-09,2024-10,2024-10,2024-02-23 10:59:44.858976+00:00
1896,37015,20000,500,4000,VA_BANK_BRI,2024-11-27,2024-11,2024-11,2024-02-23 10:59:44.858976+00:00
1897,38041,1397000,500,4000,VA_BANK_BRI,2024-12-13,2024-12,2024-12,2024-02-23 10:59:44.858976+00:00
1898,5941,2246000,500,4000,VA_BANK_MANDIRI,2024-08-27,2024-08,2024-08,2024-02-23 10:59:44.858976+00:00
1899,15885,550000,500,4000,VA_BANK_BRI,2024-09-23,2024-09,2024-09,2024-02-23 10:59:44.858976+00:00
1900,27738,10000,500,4000,VA_BANK_BRI,2024-10-27,2024-10,2024-10,2024-02-23 10:59:44.858976+00:00
1901,5640,500000,500,4000,VA_BANK_MANDIRI,2024-08-20,2024-08,2024-08,2024-02-23 10:59:44.858976+00:00
1902,9104,1275000,500,4000,VA_BANK_BRI,2024-10-01,2024-10,2024-08,2024-02-23 10:59:44.858976+00:00
1903,40507,300000,500,4000,VA_BANK_MANDIRI,2024-12-23,2024-12,2024-12,2024-02-23 10:59:44.858976+00:00
1904,596,10000,500,4000,VA_BANK_BRI,2024-09-14,2024-09,2024-07,2024-02-23 10:59:44.858976+00:00
1905,8889,100000,500,4000,VA_BANK_BRI,2024-10-14,2024-10,2024-08,2024-02-23 10:59:44.858976+00:00
1906,13830,1000000,500,4000,VA_BANK_BNI,2024-09-12,2024-09,2024-09,2024-02-23 10:59:44.858976+00:00
1907,10915,2000000,500,4000,VA_BANK_MANDIRI,2024-10-03,2024-10,2024-09,2024-02-23 10:59:44.858976+00:00
1908,581,50000,500,4000,VA_BANK_MANDIRI,2024-11-01,2024-11,2024-07,2024-02-23 10:59:44.858976+00:00
1909,37154,500000,500,4000,VA_BANK_MANDIRI,2024-12-19,2024-12,2024-12,2024-02-23 10:59:44.858976+00:00
1910,9104,1500000,500,4000,VA_BANK_BRI,2024-09-01,2024-09,2024-08,2024-02-23 10:59:44.858976+00:00
1911,5972,237000,500,4000,VA_BANK_MANDIRI,2024-09-21,2024-09,2024-08,2024-02-23 10:59:44.858976+00:00
1912,5350,8050000,500,4000,VA_BANK_BRI,2024-10-15,2024-10,2024-10,2024-02-23 10:59:44.858976+00:00
1913,16464,500000,500,4000,VA_BANK_BRI,2024-10-23,2024-10,2024-09,2024-02-23 10:59:44.858976+00:00
1914,4843,35000,500,4000,VA_BANK_BRI,2024-08-22,2024-08,2024-08,2024-02-23 10:59:44.858976+00:00
1915,17367,103000,500,4000,VA_BANK_BRI,2024-10-13,2024-10,2024-10,2024-02-23 10:59:44.858976+00:00
1916,16735,50000,500,4000,VA_BANK_BRI,2024-12-19,2024-12,2024-09,2024-02-23 10:59:44.858976+00:00
1917,17039,1315967,500,4000,VA_BANK_BNI,2024-09-23,2024-09,2024-09,2024-02-23 10:59:44.858976+00:00
1918,5013,583000,500,4000,VA_BANK_BRI,2024-09-27,2024-09,2024-09,2024-02-23 10:59:44.858976+00:00
1919,10915,900000,500,4000,VA_BANK_MANDIRI,2024-10-18,2024-10,2024-09,2024-02-23 10:59:44.858976+00:00
1920,24573,500000,500,4000,VA_BANK_BRI,2024-10-18,2024-10,2024-10,2024-02-23 10:59:44.858976+00:00
1921,15614,443000,500,4000,VA_BANK_BRI,2024-09-26,2024-09,2024-09,2024-02-23 10:59:44.858976+00:00
1922,25045,50000,500,4000,VA_BANK_BNI,2024-10-19,2024-10,2024-10,2024-02-23 10:59:44.858976+00:00
1923,35744,10000,500,4000,VA_BANK_MANDIRI,2024-11-21,2024-11,2024-11,2024-02-23 10:59:44.858976+00:00
1924,15567,10000,500,4000,VA_BANK_BRI,2024-09-19,2024-09,2024-09,2024-02-23 10:59:44.858976+00:00
1925,3973,2500000,500,4000,VA_BANK_MANDIRI,2024-09-23,2024-09,2024-09,2024-02-23 10:59:44.858976+00:00
1926,8889,200000,500,4000,VA_BANK_BNI,2024-10-15,2024-10,2024-08,2024-02-23 10:59:44.858976+00:00
1927,8889,150000,500,4000,VA_BANK_BNI,2024-10-15,2024-10,2024-08,2024-02-23 10:59:44.858976+00:00
1928,42173,10000,500,4000,VA_BANK_BNI,2024-12-19,2024-12,2024-12,2024-02-23 10:59:44.858976+00:00
1929,16535,200000,500,4000,VA_BANK_MANDIRI,2024-09-21,2024-09,2024-09,2024-02-23 10:59:44.858976+00:00
1930,25487,2000000,500,4000,VA_BANK_MANDIRI,2024-11-21,2024-11,2024-10,2024-02-23 10:59:44.858976+00:00
1931,15618,1235000,500,4000,VA_BANK_MANDIRI,2024-09-20,2024-09,2024-09,2024-02-23 10:59:44.858976+00:00
1932,18943,980000,500,4000,VA_BANK_BRI,2024-09-30,2024-09,2024-09,2024-02-23 10:59:44.858976+00:00
1933,26298,20000,500,4000,VA_BANK_MANDIRI,2024-10-22,2024-10,2024-10,2024-02-23 10:59:44.858976+00:00
1934,30094,1000000,500,4000,VA_BANK_BNI,2024-12-07,2024-12,2024-12,2024-02-23 10:59:44.858976+00:00
1935,5972,50000,500,4000,VA_BANK_BRI,2024-08-21,2024-08,2024-08,2024-02-23 10:59:44.858976+00:00
1936,16735,100000,500,4000,VA_BANK_BRI,2024-10-11,2024-10,2024-09,2024-02-23 10:59:44.858976+00:00
1937,25500,5000000,500,4000,VA_BANK_BNI,2024-10-20,2024-10,2024-10,2024-02-23 10:59:44.858976+00:00
1938,5972,41000,500,4000,VA_BANK_BRI,2024-10-21,2024-10,2024-08,2024-02-23 10:59:44.858976+00:00
1939,20025,53000,500,4000,VA_BANK_BRI,2024-10-03,2024-10,2024-10,2024-02-23 10:59:44.858976+00:00
1940,9010,10000,500,4000,VA_BANK_BNI,2024-10-05,2024-10,2024-10,2024-02-23 10:59:44.858976+00:00
1941,27410,2000000,500,4000,VA_BANK_BNI,2024-11-01,2024-11,2024-10,2024-02-23 10:59:44.858976+00:00
1942,41361,500000,500,4000,VA_BANK_BNI,2024-12-23,2024-12,2024-12,2024-02-23 10:59:44.858976+00:00
1943,14586,200000,500,4000,VA_BANK_MANDIRI,2024-09-21,2024-09,2024-09,2024-02-23 10:59:44.858976+00:00
1944,18354,1000000,500,4000,VA_BANK_BNI,2024-09-28,2024-09,2024-09,2024-02-23 10:59:44.858976+00:00
1945,24759,100000,500,4000,VA_BANK_BNI,2024-10-19,2024-10,2024-10,2024-02-23 10:59:44.858976+00:00
1946,4873,20000,500,4000,VA_BANK_BRI,2024-09-12,2024-09,2024-09,2024-02-23 10:59:44.858976+00:00
1947,16464,500000,500,4000,VA_BANK_BRI,2024-09-27,2024-09,2024-09,2024-02-23 10:59:44.858976+00:00
1948,21355,15000,500,4000,VA_BANK_MANDIRI,2024-10-07,2024-10,2024-10,2024-02-23 10:59:44.858976+00:00
1949,24209,17201,500,4000,VA_BANK_BRI,2024-10-17,2024-10,2024-10,2024-02-23 10:59:44.858976+00:00
1950,28747,50000,500,4000,VA_BANK_BNI,2025-01-02,2025-01,2025-01,2024-02-23 10:59:44.858976+00:00
1951,14909,100000,500,4000,VA_BANK_MANDIRI,2024-09-19,2024-09,2024-09,2024-02-23 10:59:44.858976+00:00
1952,18507,100000,500,4000,VA_BANK_BRI,2024-10-12,2024-10,2024-10,2024-02-23 10:59:44.858976+00:00
1953,16385,120000,500,4000,VA_BANK_BRI,2024-10-21,2024-10,2024-09,2024-02-23 10:59:44.858976+00:00
1954,33016,1318000,500,4000,VA_BANK_BRI,2024-11-16,2024-11,2024-11,2024-02-23 10:59:44.858976+00:00
1955,25731,50000,500,4000,VA_BANK_BRI,2024-11-15,2024-11,2024-10,2024-02-23 10:59:44.858976+00:00
1956,2485,120000,500,4000,VA_BANK_BRI,2024-09-10,2024-09,2024-09,2024-02-23 10:59:44.858976+00:00
1957,15885,1000000,500,4000,VA_BANK_BRI,2024-10-12,2024-10,2024-09,2024-02-23 10:59:44.858976+00:00
1958,27991,5000000,500,4000,VA_BANK_BNI,2024-10-29,2024-10,2024-10,2024-02-23 10:59:44.858976+00:00
1959,38040,1022000,500,4000,VA_BANK_BRI,2025-01-08,2025-01,2025-01,2024-02-23 10:59:44.858976+00:00
1960,7953,250000,500,4000,VA_BANK_BRI,2024-08-28,2024-08,2024-08,2024-02-23 10:59:44.858976+00:00
1961,18061,500000,500,4000,VA_BANK_MANDIRI,2024-09-27,2024-09,2024-09,2024-02-23 10:59:44.858976+00:00
1962,19564,800000,500,4000,VA_BANK_BRI,2025-01-02,2025-01,2024-10,2024-02-23 10:59:44.858976+00:00
1963,7442,34250,500,4000,VA_BANK_BRI,2024-09-20,2024-09,2024-09,2024-02-23 10:59:44.858976+00:00
1964,25487,6000000,500,4000,VA_BANK_MANDIRI,2024-10-30,2024-10,2024-10,2024-02-23 10:59:44.858976+00:00
1965,32715,10000,500,4000,VA_BANK_BNI,2024-11-27,2024-11,2024-11,2024-02-23 10:59:44.858976+00:00
1966,43923,500000,500,4000,VA_BANK_MANDIRI,2025-01-20,2025-01,2025-01,2024-02-23 10:59:44.858976+00:00
1967,26931,5000000,500,4000,VA_BANK_BNI,2024-10-31,2024-10,2024-10,2024-02-23 10:59:44.858976+00:00
1968,12351,3000000,500,4000,VA_BANK_MANDIRI,2024-11-01,2024-11,2024-10,2024-02-23 10:59:44.858976+00:00
1969,16485,880000,500,4000,VA_BANK_BRI,2025-01-20,2025-01,2024-09,2024-02-23 10:59:44.858976+00:00
1970,9104,980000,500,4000,VA_BANK_BRI,2024-11-27,2024-11,2024-08,2024-02-23 10:59:44.858976+00:00
1971,8885,100000,500,4000,VA_BANK_MANDIRI,2024-08-28,2024-08,2024-08,2024-02-23 10:59:44.858976+00:00
1972,3517,400000,500,4000,VA_BANK_BRI,2024-10-01,2024-10,2024-08,2024-02-23 10:59:44.858976+00:00
1973,16735,100000,500,4000,VA_BANK_BRI,2024-11-28,2024-11,2024-09,2024-02-23 10:59:44.858976+00:00
1974,5013,1700000,500,4000,VA_BANK_BRI,2024-10-13,2024-10,2024-09,2024-02-23 10:59:44.858976+00:00
1975,25126,50000,500,4000,VA_BANK_MANDIRI,2024-10-20,2024-10,2024-10,2024-02-23 10:59:44.858976+00:00
1976,8889,50000,500,4000,VA_BANK_BRI,2024-09-08,2024-09,2024-08,2024-02-23 10:59:44.858976+00:00
1977,18342,1500000,500,4000,VA_BANK_MANDIRI,2024-10-01,2024-10,2024-10,2024-02-23 10:59:44.858976+00:00
1978,16735,50000,500,4000,VA_BANK_BRI,2024-10-26,2024-10,2024-09,2024-02-23 10:59:44.858976+00:00
1979,25731,500000,500,4000,VA_BANK_BRI,2024-12-13,2024-12,2024-10,2024-02-23 10:59:44.858976+00:00
1980,8889,150000,500,4000,VA_BANK_BNI,2024-12-23,2024-12,2024-08,2024-02-23 10:59:44.858976+00:00
1981,15668,20000,500,4000,VA_BANK_BNI,2024-09-19,2024-09,2024-09,2024-02-23 10:59:44.858976+00:00
1982,42627,20000,500,4000,VA_BANK_MANDIRI,2025-01-08,2025-01,2025-01,2024-02-23 10:59:44.858976+00:00
1983,9455,4140722,500,4000,VA_BANK_MANDIRI,2024-08-31,2024-08,2024-08,2024-02-23 10:59:44.858976+00:00
1984,12376,500000,500,4000,VA_BANK_BRI,2024-09-08,2024-09,2024-09,2024-02-23 10:59:44.858976+00:00
1985,3973,11000,500,4000,VA_BANK_MANDIRI,2024-09-23,2024-09,2024-09,2024-02-23 10:59:44.858976+00:00
1986,5350,830000,500,4000,VA_BANK_BRI,2024-10-16,2024-10,2024-10,2024-02-23 10:59:44.858976+00:00
1987,15510,50000,500,4000,VA_BANK_BNI,2024-09-18,2024-09,2024-09,2024-02-23 10:59:44.858976+00:00
1988,15469,20000,500,4000,VA_BANK_BNI,2024-09-18,2024-09,2024-09,2024-02-23 10:59:44.858976+00:00
1989,3593,300000,500,4000,VA_BANK_BRI,2024-09-21,2024-09,2024-08,2024-02-23 10:59:44.858976+00:00
1990,15679,200000,500,4000,VA_BANK_BRI,2024-09-24,2024-09,2024-09,2024-02-23 10:59:44.858976+00:00
1991,8889,200000,500,4000,VA_BANK_BNI,2024-12-07,2024-12,2024-08,2024-02-23 10:59:44.858976+00:00
1992,13201,2000000,500,4000,VA_BANK_BRI,2024-11-15,2024-11,2024-11,2024-02-23 10:59:44.858976+00:00
1993,42756,100000,500,4000,VA_BANK_MANDIRI,2025-01-08,2025-01,2025-01,2024-02-23 10:59:44.858976+00:00
1994,39182,300000,500,4000,VA_BANK_BRI,2025-01-21,2025-01,2024-12,2024-02-23 10:59:44.858976+00:00
1995,40470,20000,500,4000,VA_BANK_BRI,2025-01-08,2025-01,2024-12,2024-02-23 10:59:44.858976+00:00
1996,35739,100000,500,4000,VA_BANK_BRI,2024-12-20,2024-12,2024-11,2024-02-23 10:59:44.858976+00:00
1997,50910,17000,500,4000,VA_BANK_BRI,2025-01-21,2025-01,2025-01,2024-02-23 10:59:44.858976+00:00
1998,50321,50000,500,4000,VA_BANK_BRI,2025-01-21,2025-01,2025-01,2024-02-23 10:59:44.858976+00:00
1999,37315,100000,500,4000,VA_BANK_BRI,2024-11-29,2024-11,2024-11,2024-02-23 10:59:44.858976+00:00
2000,13201,2000000,500,4000,VA_BANK_BRI,2024-12-07,2024-12,2024-11,2024-02-23 10:59:44.858976+00:00
2001,41278,50000,500,4000,VA_BANK_BRI,2024-12-20,2024-12,2024-12,2024-02-23 10:59:44.858976+00:00
2002,42297,50000,500,4000,VA_BANK_BRI,2024-12-20,2024-12,2024-12,2024-02-23 10:59:44.858976+00:00
2003,42627,10000,500,4000,VA_BANK_MANDIRI,2025-01-08,2025-01,2025-01,2024-02-23 10:59:44.858976+00:00
2004,11164,250000,500,4000,VA_BANK_BRI,2024-09-05,2024-09,2024-09,2024-02-23 10:59:44.858976+00:00
2005,12026,50000,500,4000,VA_BANK_BRI,2024-09-16,2024-09,2024-09,2024-02-23 10:59:44.858976+00:00
2006,16780,1000000,500,4000,VA_BANK_BRI,2024-09-26,2024-09,2024-09,2024-02-23 10:59:44.858976+00:00
2007,18951,50000,500,4000,VA_BANK_BNI,2024-09-30,2024-09,2024-09,2024-02-23 10:59:44.858976+00:00
2008,42110,2000000,500,4000,VA_BANK_BNI,2024-12-20,2024-12,2024-12,2024-02-23 10:59:44.858976+00:00
2009,2485,136285,500,4000,VA_BANK_BRI,2024-09-11,2024-09,2024-09,2024-02-23 10:59:44.858976+00:00
2010,15885,1000000,500,4000,VA_BANK_BRI,2024-09-21,2024-09,2024-09,2024-02-23 10:59:44.858976+00:00
2011,15614,100000,500,4000,VA_BANK_BRI,2024-10-26,2024-10,2024-09,2024-02-23 10:59:44.858976+00:00
2012,42992,600000,500,4000,VA_BANK_BRI,2025-01-08,2025-01,2025-01,2024-02-23 10:59:44.858976+00:00
2013,36308,500000,500,4000,VA_BANK_MANDIRI,2024-12-24,2024-12,2024-12,2024-02-23 10:59:44.858976+00:00
2014,42987,20000,500,4000,VA_BANK_BRI,2025-01-08,2025-01,2025-01,2024-02-23 10:59:44.858976+00:00
2015,42987,30000,500,4000,VA_BANK_BRI,2025-01-08,2025-01,2025-01,2024-02-23 10:59:44.858976+00:00
2016,42992,80000,500,4000,VA_BANK_BRI,2025-01-08,2025-01,2025-01,2024-02-23 10:59:44.858976+00:00
2017,50989,300000,500,4000,VA_BANK_BRI,2025-01-21,2025-01,2025-01,2024-02-23 10:59:44.858976+00:00
2018,9401,50000,500,4000,VA_BANK_BRI,2024-11-29,2024-11,2024-09,2024-02-23 10:59:44.858976+00:00
2019,43121,80000,500,4000,VA_BANK_BRI,2025-01-08,2025-01,2025-01,2024-02-23 10:59:44.858976+00:00
2020,15485,10000,500,4000,VA_BANK_BNI,2025-01-02,2025-01,2024-09,2024-02-23 10:59:44.858976+00:00
2021,28273,800000,500,4000,VA_BANK_BRI,2025-01-02,2025-01,2024-10,2024-02-23 10:59:44.858976+00:00
2022,9996,10000,500,4000,VA_BANK_BRI,2024-12-24,2024-12,2024-11,2024-02-23 10:59:44.858976+00:00
2023,11510,30000,500,4000,VA_BANK_BRI,2024-09-06,2024-09,2024-09,2024-02-23 10:59:44.858976+00:00
2024,15799,200000,500,4000,VA_BANK_BRI,2024-09-24,2024-09,2024-09,2024-02-23 10:59:44.858976+00:00
2025,16669,2830000,500,4000,VA_BANK_MANDIRI,2024-09-28,2024-09,2024-09,2024-02-23 10:59:44.858976+00:00
2026,15614,128000,500,4000,VA_BANK_BRI,2024-10-22,2024-10,2024-09,2024-02-23 10:59:44.858976+00:00
2027,42992,100000,500,4000,VA_BANK_BRI,2025-01-21,2025-01,2025-01,2024-02-23 10:59:44.858976+00:00
2028,38780,250000,500,4000,VA_BANK_BRI,2024-12-24,2024-12,2024-12,2024-02-23 10:59:44.858976+00:00
2029,42992,20000,500,4000,VA_BANK_BRI,2025-01-21,2025-01,2025-01,2024-02-23 10:59:44.858976+00:00
2030,12351,1010000,500,4000,VA_BANK_BRI,2024-10-02,2024-10,2024-10,2024-02-23 10:59:44.858976+00:00
2031,39266,100000,500,4000,VA_BANK_MANDIRI,2024-12-05,2024-12,2024-12,2024-02-23 10:59:44.858976+00:00
2032,43308,35000,500,4000,VA_BANK_BNI,2025-01-08,2025-01,2025-01,2024-02-23 10:59:44.858976+00:00
2033,39747,100000,500,4000,VA_BANK_BRI,2024-12-07,2024-12,2024-12,2024-02-23 10:59:44.858976+00:00
2034,25337,500000,500,4000,VA_BANK_BRI,2024-12-05,2024-12,2024-12,2024-02-23 10:59:44.858976+00:00
2035,8889,200000,500,4000,VA_BANK_BNI,2024-09-30,2024-09,2024-08,2024-02-23 10:59:44.858976+00:00
2036,24964,206691,500,4000,VA_BANK_BRI,2024-12-07,2024-12,2024-10,2024-02-23 10:59:44.858976+00:00
2037,50819,25000,500,4000,VA_BANK_BNI,2025-01-21,2025-01,2025-01,2024-02-23 10:59:44.858976+00:00
2038,33016,318000,500,4000,VA_BANK_BRI,2025-01-21,2025-01,2024-11,2024-02-23 10:59:44.858976+00:00
2039,5947,1000000,500,4000,VA_BANK_BRI,2024-11-29,2024-11,2024-08,2024-02-23 10:59:44.858976+00:00
2040,8889,500000,500,4000,VA_BANK_BNI,2024-12-07,2024-12,2024-08,2024-02-23 10:59:44.858976+00:00
2041,34450,600000,500,4000,VA_BANK_MANDIRI,2024-11-17,2024-11,2024-11,2024-02-23 10:59:44.858976+00:00
2042,12351,500000,500,4000,VA_BANK_BRI,2024-12-05,2024-12,2024-10,2024-02-23 10:59:44.858976+00:00
2043,24965,30000,500,4000,VA_BANK_BRI,2024-11-17,2024-11,2024-10,2024-02-23 10:59:44.858976+00:00
2044,22277,2000000,500,4000,VA_BANK_BRI,2024-11-21,2024-11,2024-10,2024-02-23 10:59:44.858976+00:00
2045,24965,649000,500,4000,VA_BANK_BRI,2024-11-17,2024-11,2024-10,2024-02-23 10:59:44.858976+00:00
2046,8889,200000,500,4000,VA_BANK_BNI,2024-10-04,2024-10,2024-08,2024-02-23 10:59:44.858976+00:00
2047,42800,10000,500,4000,VA_BANK_MANDIRI,2025-01-09,2025-01,2025-01,2024-02-23 10:59:44.858976+00:00
2048,36700,20000,500,4000,VA_BANK_BRI,2024-11-29,2024-11,2024-11,2024-02-23 10:59:44.858976+00:00
2049,41173,100000,500,4000,VA_BANK_BNI,2024-12-14,2024-12,2024-12,2024-02-23 10:59:44.858976+00:00
2050,38116,200000,500,4000,VA_BANK_BRI,2024-12-07,2024-12,2024-12,2024-02-23 10:59:44.858976+00:00
2051,36472,12000,500,4000,VA_BANK_BRI,2024-11-29,2024-11,2024-11,2024-02-23 10:59:44.858976+00:00
2052,34539,100000,500,4000,VA_BANK_BRI,2024-11-17,2024-11,2024-11,2024-02-23 10:59:44.858976+00:00
2053,24965,50000,500,4000,VA_BANK_BRI,2024-12-14,2024-12,2024-10,2024-02-23 10:59:44.858976+00:00
2054,42992,20000,500,4000,VA_BANK_BRI,2025-01-09,2025-01,2025-01,2024-02-23 10:59:44.858976+00:00
2055,42992,30000,500,4000,VA_BANK_BRI,2025-01-22,2025-01,2025-01,2024-02-23 10:59:44.858976+00:00
2056,42992,20000,500,4000,VA_BANK_BRI,2025-01-22,2025-01,2025-01,2024-02-23 10:59:44.858976+00:00
2057,42992,10000,500,4000,VA_BANK_BRI,2025-01-09,2025-01,2025-01,2024-02-23 10:59:44.858976+00:00
2058,39819,50000,500,4000,VA_BANK_MANDIRI,2024-12-07,2024-12,2024-12,2024-02-23 10:59:44.858976+00:00
2059,37602,50000,500,4000,VA_BANK_BRI,2024-11-29,2024-11,2024-11,2024-02-23 10:59:44.858976+00:00
2060,24965,220000,500,4000,VA_BANK_BRI,2024-11-17,2024-11,2024-10,2024-02-23 10:59:44.858976+00:00
2061,2837,300000,500,4000,VA_BANK_BRI,2024-11-17,2024-11,2024-11,2024-02-23 10:59:44.858976+00:00
2062,25487,1500000,500,4000,VA_BANK_MANDIRI,2024-10-20,2024-10,2024-10,2024-02-23 10:59:44.858976+00:00
2063,36472,11000,500,4000,VA_BANK_BRI,2024-11-30,2024-11,2024-11,2024-02-23 10:59:44.858976+00:00
2064,8889,50000,500,4000,VA_BANK_BNI,2024-09-19,2024-09,2024-08,2024-02-23 10:59:44.858976+00:00
2065,15885,1050000,500,4000,VA_BANK_BRI,2024-09-24,2024-09,2024-09,2024-02-23 10:59:44.858976+00:00
2066,43011,50000,500,4000,VA_BANK_BRI,2025-01-09,2025-01,2025-01,2024-02-23 10:59:44.858976+00:00
2067,42992,20000,500,4000,VA_BANK_BRI,2025-01-23,2025-01,2025-01,2024-02-23 10:59:44.858976+00:00
2068,51643,100000,500,4000,VA_BANK_MANDIRI,2025-01-23,2025-01,2025-01,2024-02-23 10:59:44.858976+00:00
2069,14326,100000,500,4000,VA_BANK_BNI,2024-12-14,2024-12,2024-09,2024-02-23 10:59:44.858976+00:00
